Periodo,TRM,Tasa,Flujos_Financieros,TRM_Var,Tasa_Var,Volatilidad_TRM,Volatilidad_Tasa,Score_Riesgo,Riesgo_Label
2009-11,1976.8793333333333,3.8833333333333333,,3.96965383124821,-0.1166666666666667,4.089958349609942,0.2143033502442813,1.7002743449172613,2
2009-12,2018.0125806451613,3.5,,2.0807161377154326,-0.3833333333333333,4.09379140040011,0.17638342073763183,1.6904315863813337,2
2010-01,1983.4267741935485,3.5,,-1.7138548482465654,0.0,2.894509903462241,0.19649710204251897,1.216753091997652,2
2010-02,1951.7239285714284,3.5,,-1.5983874995844194,0.0,2.1582363652646497,0.2213176031893496,0.9296898270626648,1
2010-03,1908.991935483871,3.5,,-2.189448643939884,0.0,0.3132824719737065,0.0,0.1253129887894826,0
2010-04,1937.449,3.5,,1.4906854233994515,0.0,1.9763228292914086,0.0,0.7905291317165635,1
2010-05,1983.5932258064515,3.032258064516129,,2.381700153472499,-0.467741935483871,2.423244908893972,0.2700509323628839,1.0503132432664541,2
2010-06,1926.846,3.0,,-2.860829784462504,-0.032258064516129004,2.8051652358820074,0.261237217489378,1.2004372595996162,2
2010-07,1874.4112903225807,3.0,,-2.721271428926819,0.0,2.9873041262292976,0.261237217489378,1.2732928157385324,2
2010-08,1821.2006451612904,3.0,,-2.838792395031564,0.0,0.0750259495184186,0.018624202231833992,0.03559764047691764,0
2010-09,1805.7723333333333,3.0,,-0.8471505799730661,0.0,1.1174955073322623,0.0,0.44699820293290493,0
2010-10,1808.6070967741935,3.0,,0.15698343520567093,0.0,1.524772937465444,0.0,0.6099091749861776,1
2010-11,1862.994,3.0,,3.007115438328767,0.0,1.999454262855311,0.0,0.7997817051421244,1
2010-12,1922.3312903225806,3.0,,3.1850499960053957,0.0,1.6992204211870947,0.0,0.6796881684748379,1
2011-01,1867.0767741935483,3.0,,-2.8743493073850046,0.0,3.4481784606711203,0.0,1.3792713842684483,2
2011-02,1882.3714285714286,3.0089285714285716,,0.8191765110723281,0.008928571428571619,3.0538448507918736,0.0051549131174388075,1.223084414251981,2
2011-03,1881.8148387096776,3.3306451612903225,,-0.029568546000158236,0.3217165898617509,1.9345662185556882,0.18322009899542613,0.8287925171209032,1
2011-04,1809.8339999999998,3.5,,-3.825075519068266,0.1693548387096775,2.4730318192446332,0.15641133533262427,1.0361361282976405,2
2011-05,1800.5087096774193,3.75,,-0.5152566656710267,0.25,2.0654566474310125,0.07622446513974786,0.8490499985143294,1
2011-06,1783.1593333333333,4.091666666666667,,-0.9635819172012949,0.3416666666666668,1.7955520045837796,0.08621464093680734,0.7440851941145541,1
2011-07,1761.593870967742,4.25,,-1.2093962643976441,0.15833333333333321,0.3519588060572533,0.09166666666664562,0.16828352242289504,0
2011-08,1785.56,4.5,,1.3604798147425434,0.25,1.4180944191243756,0.09166666666664562,0.594737767649744,1
2011-09,1833.3196666666665,4.5,,2.6747724336716017,0.0,1.9756178200489254,0.12647280486478787,0.8281889694790066,1
2011-10,1907.6090322580644,4.5,,4.052177421217018,0.0,1.3459721141605396,0.14433756729739416,0.5816901158534341,1
2011-11,1919.475,4.525,,0.6220335268537491,0.025000000000000355,1.7261164819383954,0.014433756729623203,0.6947767197942452,1
2011-12,1933.3512903225806,4.75,,0.722921128047016,0.22499999999999964,1.9519226807485717,0.12332207155789152,0.8177656937667962,1
2012-01,1853.282258064516,4.758064516129032,,-4.141463202204965,0.008064516129032029,2.779787591052852,0.12065640940031123,1.148111959241234,2
2012-02,1782.7548275862068,5.025862068965517,,-3.805541771708587,0.2677975528364849,2.7166785589002655,0.13925628953382763,1.1284483104202545,2
2012-03,1766.3316129032257,5.25,,-0.9212267681932285,0.2241379310344831,1.7702183922662873,0.1390773966550339,0.7498105759030251,1
2012-04,1774.249,5.25,,0.4482389965132727,0.0,2.171380526466247,0.14367759278415695,0.9116554884217459,1
2012-05,1793.2767741935484,5.25,,1.0724410267977325,0.0,1.0197855928329944,0.12940609481835097,0.4467360655787031,0
2012-06,1792.5466666666666,5.25,,-0.04071359967342536,0.0,0.5579450448390997,0.0,0.22317801793563988,0
2012-07,1783.820322580645,5.233870967741935,,-0.4868126586767496,-0.016129032258064946,0.8030555863433403,0.009312101115781266,0.3240158648720705,0
2012-08,1805.5232258064516,4.959677419354839,,1.2166529863506081,-0.2741935483870961,0.8833431105636684,0.15386116151885135,0.39949559268112284,0
