fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,costo_var,ise_es_real,ise_norm,emp_norm,costo_norm,tpm_norm,icds,estado,estado_nombre,vulnerabilidad
2015-01,M07,TIC y economía digital,3.1182,3.82,13.0,,,3.82,True,0.8198,,0.8018,0.4359,0.7382,S2,Crecimiento,Moderada
2015-02,M07,TIC y economía digital,1.2392,4.36,13.0,,,4.36,True,0.4775,,0.7117,0.4359,0.5316,S3,Estabilidad,Moderada
2015-03,M07,TIC y economía digital,0.7386,4.56,13.0,,,4.56,True,0.3874,,0.6667,0.4359,0.4716,S3,Estabilidad,Moderada
2015-04,M07,TIC y economía digital,0.1107,4.64,13.0,,,4.64,True,0.2793,,0.6577,0.4359,0.4115,S3,Estabilidad,Moderada
2015-05,M07,TIC y economía digital,-0.1994,4.41,13.0,,,4.41,True,0.2432,,0.6937,0.4359,0.4019,S3,Estabilidad,Moderada
2015-06,M07,TIC y economía digital,-0.1347,4.42,13.0,,,4.42,True,0.2613,,0.6847,0.4359,0.4091,S3,Estabilidad,Moderada
2015-07,M07,TIC y economía digital,0.3747,4.46,13.0,,,4.46,True,0.3153,,0.6757,0.4359,0.4355,S3,Estabilidad,Moderada
2015-08,M07,TIC y economía digital,0.9129,4.74,13.0,,,4.74,True,0.4234,,0.6306,0.4359,0.4812,S3,Estabilidad,Moderada
2015-09,M07,TIC y economía digital,1.253,5.35,13.0,,,5.35,True,0.4955,,0.4865,0.4359,0.4812,S3,Estabilidad,Moderada
2015-10,M07,TIC y economía digital,1.4187,5.89,13.0,,,5.89,True,0.5766,,0.4144,0.4359,0.5052,S3,Estabilidad,Moderada
2015-11,M07,TIC y economía digital,1.3913,6.39,13.0,,,6.39,True,0.5495,,0.3874,0.4359,0.4836,S3,Estabilidad,Moderada
2015-12,M07,TIC y economía digital,1.2979,6.77,13.0,,,6.77,True,0.5135,,0.3694,0.4359,0.4596,S3,Estabilidad,Moderada
2016-01,M07,TIC y economía digital,3.8431,7.45,13.0,-15.8966,,7.45,True,0.8649,0.1414,0.2973,0.4359,0.5062,S3,Estabilidad,Moderada
2016-02,M07,TIC y economía digital,1.2035,7.59,6.0,-0.5812,,7.59,True,0.4685,0.4949,0.2883,0.718,0.4765,S3,Estabilidad,Moderada
2016-03,M07,TIC y economía digital,0.2467,7.98,6.0,-2.2558,,7.98,True,0.2883,0.4646,0.2613,0.718,0.3914,S4,Decrecimiento,Media
2016-04,M07,TIC y economía digital,0.3273,7.93,6.0,-21.0397,,7.93,True,0.3063,0.0505,0.2703,0.718,0.2969,S4,Decrecimiento,Media
2016-05,M07,TIC y economía digital,0.4246,8.2,6.9677,-6.0023,,8.2,True,0.3333,0.3434,0.2342,0.6634,0.3655,S4,Decrecimiento,Media
2016-06,M07,TIC y economía digital,0.4469,8.6,7.0,-19.6025,,8.6,True,0.3423,0.0808,0.2072,0.6543,0.2967,S4,Decrecimiento,Media
2016-07,M07,TIC y economía digital,0.3835,8.97,7.0,-16.2016,,8.97,True,0.3243,0.1111,0.1982,0.6543,0.2953,S4,Decrecimiento,Media
2016-08,M07,TIC y economía digital,0.2702,8.1,7.0,-8.5364,,8.1,True,0.2973,0.2727,0.2432,0.6543,0.3339,S4,Decrecimiento,Media
2016-09,M07,TIC y economía digital,0.0191,7.27,7.0,7.7018,,7.27,True,0.2703,0.6869,0.3153,0.6543,0.441,S3,Estabilidad,Moderada
2016-10,M07,TIC y economía digital,-0.2583,6.48,7.0,-16.1119,,6.48,True,0.2252,0.1212,0.3784,0.6543,0.2942,S4,Decrecimiento,Media
2016-11,M07,TIC y economía digital,-0.4495,5.96,7.0,-25.6947,,5.96,True,0.1982,0.0,0.4054,0.6543,0.2585,S4,Decrecimiento,Media
2016-12,M07,TIC y economía digital,-0.6552,5.75,7.0,-21.8496,,5.75,True,0.1802,0.0303,0.4324,0.6543,0.2643,S4,Decrecimiento,Media
2017-01,M07,TIC y economía digital,-4.733,5.47,7.0,-9.1837,,5.47,True,0.0,0.2424,0.4595,0.6543,0.2506,S4,Decrecimiento,Media
2017-02,M07,TIC y economía digital,-2.1471,5.18,7.0,7.2234,,5.18,True,0.027,0.6768,0.5586,0.6543,0.3899,S4,Decrecimiento,Media
2017-03,M07,TIC y economía digital,-0.718,4.69,7.0,9.0809,,4.69,True,0.1622,0.7374,0.6396,0.6543,0.4753,S3,Estabilidad,Moderada
2017-04,M07,TIC y economía digital,-0.9613,4.66,7.0,6.0453,,4.66,True,0.1171,0.6465,0.6486,0.6543,0.4363,S3,Estabilidad,Moderada
2017-05,M07,TIC y economía digital,-0.4022,4.37,7.0,3.4564,,4.37,True,0.2072,0.596,0.7027,0.6543,0.4706,S3,Estabilidad,Moderada
2017-06,M07,TIC y economía digital,-0.3943,3.99,7.0,8.556,,3.99,True,0.2162,0.7071,0.7477,0.6543,0.5109,S3,Estabilidad,Moderada
2017-07,M07,TIC y economía digital,-0.7595,3.4,7.0,12.9973,,3.4,True,0.1532,0.8485,0.8559,0.6543,0.5427,S3,Estabilidad,Moderada
2017-08,M07,TIC y economía digital,-1.1787,3.87,7.0,-2.4893,,3.87,True,0.0901,0.4444,0.7658,0.6543,0.3984,S4,Decrecimiento,Media
2017-09,M07,TIC y economía digital,-1.2009,3.97,7.0,0.6962,,3.97,True,0.0811,0.5354,0.7568,0.6543,0.4158,S3,Estabilidad,Moderada
2017-10,M07,TIC y economía digital,-1.3344,4.05,6.871,3.5105,,4.05,True,0.0721,0.6061,0.7387,0.6725,0.429,S3,Estabilidad,Moderada
2017-11,M07,TIC y economía digital,-1.0921,4.12,5.0,-3.5753,,4.12,True,0.0991,0.404,0.7207,0.9727,0.4307,S3,Estabilidad,Moderada
2017-12,M07,TIC y economía digital,-0.1932,4.09,5.0,-13.3623,,4.09,True,0.2523,0.1818,0.7297,0.9727,0.4382,S3,Estabilidad,Moderada
2018-01,M07,TIC y economía digital,-0.6904,3.68,5.0,3.0221,,3.68,True,0.1712,0.5859,0.8378,0.9727,0.5284,S3,Estabilidad,Moderada
2018-02,M07,TIC y economía digital,0.819,3.37,5.0,-2.3583,,3.37,True,0.4144,0.4545,0.8649,0.9727,0.5983,S3,Estabilidad,Moderada
2018-03,M07,TIC y economía digital,0.7931,3.14,5.0,-13.6772,,3.14,True,0.4054,0.1717,0.964,0.9727,0.5438,S3,Estabilidad,Moderada
2018-04,M07,TIC y economía digital,1.5906,3.13,5.0,-8.8593,,3.13,True,0.6306,0.2626,0.973,0.9727,0.6584,S2,Crecimiento,Moderada
2018-05,M07,TIC y economía digital,1.3281,3.16,5.0,-8.2856,,3.16,True,0.5405,0.2828,0.9459,0.9727,0.622,S2,Crecimiento,Moderada
2018-06,M07,TIC y economía digital,1.6862,3.2,5.0,-6.9488,,3.2,True,0.6577,0.3333,0.9279,0.9727,0.6779,S2,Crecimiento,Moderada
2018-07,M07,TIC y economía digital,2.2255,3.12,5.0,-7.7366,,3.12,True,0.7297,0.303,0.982,0.9727,0.7099,S2,Crecimiento,Moderada
2018-08,M07,TIC y economía digital,3.0573,3.1,5.0,-7.3541,,3.1,True,0.8108,0.3131,0.991,0.9727,0.7467,S2,Crecimiento,Moderada
2018-09,M07,TIC y economía digital,3.4451,3.23,5.0,8.1325,,3.23,True,0.8378,0.697,0.9099,0.9727,0.8373,S1,Aceleración,Baja
2018-10,M07,TIC y economía digital,3.9043,3.33,5.0,-0.2624,,3.33,True,0.8739,0.5051,0.8739,0.9727,0.7965,S2,Crecimiento,Moderada
2018-11,M07,TIC y economía digital,3.7838,3.27,5.0,-4.1191,,3.27,True,0.8559,0.3737,0.8919,0.9727,0.7601,S2,Crecimiento,Moderada
2018-12,M07,TIC y economía digital,3.523,3.18,5.0,23.2707,,3.18,True,0.8468,0.9192,0.9369,0.9727,0.9018,S1,Aceleración,Baja
2019-01,M07,TIC y economía digital,4.8086,3.15,5.0,-10.9941,,3.15,True,0.8829,0.202,0.955,0.9727,0.7406,S2,Crecimiento,Moderada
2019-02,M07,TIC y economía digital,3.1395,3.01,5.0,-8.0783,,3.01,True,0.8288,0.2929,1.0,0.9727,0.7507,S2,Crecimiento,Moderada
2019-03,M07,TIC y economía digital,3.0151,3.21,5.0,1.4319,,3.21,True,0.8018,0.5556,0.9189,0.9727,0.7893,S2,Crecimiento,Moderada
2019-04,M07,TIC y economía digital,2.7139,3.25,5.0,25.6574,,3.25,True,0.7658,0.9495,0.9009,0.9727,0.8698,S1,Aceleración,Baja
2019-05,M07,TIC y economía digital,2.8486,3.31,5.0,4.1761,,3.31,True,0.7838,0.6162,0.8829,0.9727,0.7901,S2,Crecimiento,Moderada
2019-06,M07,TIC y economía digital,2.7956,3.43,5.0,7.1663,,3.43,True,0.7748,0.6667,0.8468,0.9727,0.7919,S2,Crecimiento,Moderada
2019-07,M07,TIC y economía digital,2.3842,3.79,5.0,-19.7956,,3.79,True,0.7477,0.0707,0.8198,0.9727,0.6266,S2,Crecimiento,Moderada
2019-08,M07,TIC y economía digital,1.7806,3.75,5.0,5.8137,,3.75,True,0.6847,0.6364,0.8288,0.9727,0.7446,S2,Crecimiento,Moderada
2019-09,M07,TIC y economía digital,1.4019,3.82,5.0,-7.2678,,3.82,True,0.5586,0.3232,0.8018,0.9727,0.6105,S2,Crecimiento,Moderada
2019-10,M07,TIC y economía digital,1.2485,3.86,5.0,-14.9512,,3.86,True,0.4865,0.1515,0.7748,0.9727,0.5333,S3,Estabilidad,Moderada
2019-11,M07,TIC y economía digital,1.3247,3.84,5.0,-10.9293,,3.84,True,0.5315,0.2121,0.7838,0.9727,0.5683,S3,Estabilidad,Moderada
2019-12,M07,TIC y economía digital,0.9189,3.8,5.0,-21.5771,,3.8,True,0.4324,0.0404,0.8108,0.9727,0.4911,S3,Estabilidad,Moderada
2020-01,M07,TIC y economía digital,0.2385,3.62,5.0,21.2665,,3.62,True,0.2883,0.8889,0.8378,0.9727,0.651,S2,Crecimiento,Moderada
2020-02,M07,TIC y economía digital,0.714,3.72,5.0,-7.7586,,3.72,True,0.3874,0.303,0.8288,0.9727,0.5424,S3,Estabilidad,Moderada
2020-03,M07,TIC y economía digital,-0.2088,3.86,5.0,-3.8291,,3.86,True,0.2432,0.3838,0.7748,0.9727,0.4941,S3,Estabilidad,Moderada
2020-04,M07,TIC y economía digital,-1.0378,3.51,5.0,-28.3815,,3.51,True,0.1171,0.0,0.8378,0.9727,0.3603,S4,Decrecimiento,Media
2020-05,M07,TIC y economía digital,-2.1548,2.85,5.0,-25.2577,,2.85,True,0.027,0.0202,1.0,0.9727,0.3618,S4,Decrecimiento,Media
2020-06,M07,TIC y economía digital,-3.0255,2.19,5.0,-13.1412,,2.19,True,0.009,0.1919,1.0,0.9727,0.3975,S4,Decrecimiento,Media
2020-07,M07,TIC y economía digital,-2.5688,1.97,5.0,0.4684,,1.97,True,0.009,0.5354,1.0,0.9727,0.4834,S3,Estabilidad,Moderada
2020-08,M07,TIC y economía digital,-2.4986,1.88,5.0,-22.285,,1.88,True,0.009,0.0303,1.0,0.9727,0.3571,S4,Decrecimiento,Media
2020-09,M07,TIC y economía digital,-2.6487,1.97,2.0,-13.7905,,1.97,True,0.009,0.1717,1.0,1.0,0.3965,S4,Decrecimiento,Media
2020-10,M07,TIC y economía digital,-3.0319,1.75,2.0,2.9184,,1.75,True,0.009,0.5859,1.0,1.0,0.5001,S3,Estabilidad,Moderada
2020-11,M07,TIC y economía digital,-3.0056,1.49,2.0,20.2555,,1.49,True,0.009,0.8889,1.0,1.0,0.5758,S3,Estabilidad,Moderada
2020-12,M07,TIC y economía digital,-2.7718,1.61,2.0,10.2329,,1.61,True,0.009,0.7778,1.0,1.0,0.5481,S3,Estabilidad,Moderada
2021-01,M07,TIC y economía digital,0.7398,1.6,2.0,19.8289,,1.6,True,0.3964,0.8889,1.0,1.0,0.7308,S2,Crecimiento,Moderada
2021-02,M07,TIC y economía digital,2.0849,1.56,2.0,20.762,,1.56,True,0.7207,0.8889,1.0,1.0,0.8605,S1,Aceleración,Baja
2021-03,M07,TIC y economía digital,3.6819,1.51,2.0,21.9806,,1.51,True,0.8559,0.8889,1.0,1.0,0.9146,S1,Aceleración,Baja
2021-04,M07,TIC y economía digital,5.1043,1.95,2.0,20.4509,,1.95,True,0.8919,0.8889,1.0,1.0,0.929,S1,Aceleración,Baja
2021-05,M07,TIC y economía digital,6.4842,3.3,2.0,23.863,,3.3,True,0.8919,0.9293,0.8829,1.0,0.9157,S1,Aceleración,Baja
2021-06,M07,TIC y economía digital,7.8011,3.63,2.0,24.803,,3.63,True,0.8919,0.9293,0.8378,1.0,0.9066,S1,Aceleración,Baja
2021-07,M07,TIC y economía digital,8.1489,3.97,2.0,33.6885,,3.97,True,0.8919,0.9899,0.7568,1.0,0.9056,S1,Aceleración,Baja
2021-08,M07,TIC y economía digital,8.8648,4.44,2.0,33.0966,,4.44,True,0.8919,0.9899,0.6757,1.0,0.8894,S1,Aceleración,Baja
2021-09,M07,TIC y economía digital,9.9398,4.51,2.0,21.6547,,4.51,True,0.8919,0.8889,0.6667,1.0,0.8623,S1,Aceleración,Baja
2021-10,M07,TIC y economía digital,11.1071,4.58,2.0,33.9328,,4.58,True,0.8919,1.0,0.6577,1.0,0.8883,S1,Aceleración,Baja
2021-11,M07,TIC y economía digital,12.1474,5.26,2.0,30.8692,,5.26,True,0.8919,0.9798,0.5135,1.0,0.8544,S1,Aceleración,Baja
2021-12,M07,TIC y economía digital,12.7502,5.62,2.3871,22.4676,,5.62,True,0.9009,0.8889,0.4324,1.0,0.8191,S1,Aceleración,Baja
2022-01,M07,TIC y economía digital,22.272,6.94,3.0323,-0.1778,,6.94,True,0.991,0.5152,0.3514,1.0,0.7455,S2,Crecimiento,Moderada
2022-02,M07,TIC y economía digital,20.9851,8.01,4.0,9.0434,,8.01,True,0.982,0.7273,0.2523,0.9909,0.7737,S2,Crecimiento,Moderada
2022-03,M07,TIC y economía digital,20.3924,8.53,4.0,-3.6667,,8.53,True,0.973,0.3939,0.2162,0.9909,0.6795,S2,Crecimiento,Moderada
2022-04,M07,TIC y economía digital,19.4625,9.23,5.0,22.7277,,9.23,True,0.964,0.899,0.1802,0.9727,0.7923,S2,Crecimiento,Moderada
2022-05,M07,TIC y economía digital,18.9498,9.07,5.9677,6.653,,9.07,True,0.955,0.6566,0.1892,0.7271,0.6931,S2,Crecimiento,Moderada
2022-06,M07,TIC y economía digital,18.2995,9.67,6.0,29.1936,,9.67,True,0.9459,0.9697,0.1622,0.718,0.7609,S2,Crecimiento,Moderada
2022-07,M07,TIC y economía digital,17.5861,10.21,6.0,-2.5096,,10.21,True,0.9369,0.4343,0.1441,0.718,0.6199,S2,Crecimiento,Moderada
2022-08,M07,TIC y economía digital,16.9666,10.84,9.0,8.9986,,10.84,True,0.9279,0.7172,0.1261,0.5087,0.652,S2,Crecimiento,Moderada
2022-09,M07,TIC y economía digital,16.1506,11.44,9.0333,1.4041,,11.44,True,0.9189,0.5455,0.0991,0.4996,0.5987,S3,Estabilidad,Moderada
2022-10,M07,TIC y economía digital,14.7148,12.22,10.0323,-9.1386,,12.22,True,0.9099,0.2525,0.0721,0.4905,0.5151,S3,Estabilidad,Moderada
2022-11,M07,TIC y economía digital,13.3389,12.53,11.0,-3.7954,,12.53,True,0.9009,0.3838,0.0541,0.4814,0.5393,S3,Estabilidad,Moderada
2022-12,M07,TIC y economía digital,12.3264,13.12,11.4194,5.2225,,13.12,True,0.8919,0.6263,0.036,0.4723,0.5914,S3,Estabilidad,Moderada
2023-01,M07,TIC y economía digital,3.0021,13.25,12.0,11.5963,,13.25,True,0.7928,0.798,0.027,0.4632,0.5915,S3,Estabilidad,Moderada
2023-02,M07,TIC y economía digital,2.5647,13.28,12.0,-10.893,,13.28,True,0.7568,0.2222,0.018,0.4632,0.4314,S3,Estabilidad,Moderada
2023-03,M07,TIC y economía digital,2.2841,13.34,12.0323,11.8432,,13.34,True,0.7387,0.8081,0.009,0.445,0.5661,S3,Estabilidad,Moderada
2023-04,M07,TIC y economía digital,2.0318,12.82,13.0,1.9784,,12.82,True,0.7117,0.5758,0.045,0.4359,0.503,S3,Estabilidad,Moderada
2023-05,M07,TIC y economía digital,1.6741,12.36,13.0,22.5936,,12.36,True,0.6486,0.8889,0.0631,0.4359,0.5597,S3,Estabilidad,Moderada
2023-06,M07,TIC y economía digital,1.5366,12.13,13.0,-22.6678,,12.13,True,0.6036,0.0202,0.0811,0.4359,0.3281,S4,Decrecimiento,Media
2023-07,M07,TIC y economía digital,0.9368,11.78,13.0,9.9966,,11.78,True,0.4414,0.7677,0.0901,0.4359,0.4519,S3,Estabilidad,Moderada
2023-08,M07,TIC y economía digital,0.762,11.43,13.0,13.6357,,11.43,True,0.3964,0.8586,0.1081,0.4359,0.4602,S3,Estabilidad,Moderada
2023-09,M07,TIC y economía digital,0.5593,10.99,13.0,30.9562,,10.99,True,0.3514,0.9798,0.1171,0.4359,0.4743,S3,Estabilidad,Moderada
2023-10,M07,TIC y economía digital,1.4601,10.48,13.0,11.0496,,10.48,True,0.5946,0.7879,0.1351,0.4359,0.5272,S3,Estabilidad,Moderada
2023-11,M07,TIC y economía digital,1.6591,10.15,13.0,12.8582,,10.15,True,0.6396,0.8384,0.1532,0.4359,0.5615,S3,Estabilidad,Moderada
2023-12,M07,TIC y economía digital,1.5378,9.28,13.0,-16.632,,9.28,True,0.6126,0.101,0.1712,0.4359,0.3699,S4,Decrecimiento,Media
2024-01,M07,TIC y economía digital,-1.5604,8.35,13.0,-15.9511,,8.35,True,0.0631,0.1313,0.2252,0.4359,0.1685,S5,Contracción,Alta
2024-02,M07,TIC y economía digital,-2.1935,7.74,13.0,9.1678,,7.74,True,0.018,0.7475,0.2793,0.4359,0.3153,S4,Decrecimiento,Media
2024-03,M07,TIC y economía digital,-2.4044,7.36,13.0,-14.1917,,7.36,True,0.009,0.1616,0.3063,0.4359,0.1706,S5,Contracción,Alta
2024-04,M07,TIC y economía digital,-2.0122,7.16,13.0,-3.2989,,7.16,True,0.036,0.4141,0.3423,0.4359,0.2518,S4,Decrecimiento,Media
2024-05,M07,TIC y economía digital,-1.561,7.16,13.0,-5.9457,,7.16,True,0.0541,0.3636,0.3423,0.4359,0.2464,S4,Decrecimiento,Media
2024-06,M07,TIC y economía digital,-1.6776,7.18,13.0,33.9024,,7.18,True,0.045,0.9899,0.3243,0.4359,0.3957,S4,Decrecimiento,Media
2024-07,M07,TIC y economía digital,-1.0771,6.86,13.0,16.7665,,6.86,True,0.1081,0.8788,0.3604,0.4359,0.4004,S3,Estabilidad,Moderada
2024-08,M07,TIC y economía digital,-0.7939,6.12,13.0,-0.6883,,6.12,True,0.1351,0.4848,0.3964,0.4359,0.3199,S4,Decrecimiento,Media
2024-09,M07,TIC y economía digital,-0.5704,5.81,13.0,-20.6421,,5.81,True,0.1892,0.0606,0.4234,0.4359,0.2409,S4,Decrecimiento,Media
2024-10,M07,TIC y economía digital,-0.841,5.41,13.0,-11.1517,,5.41,True,0.1261,0.1919,0.4685,0.4359,0.2575,S4,Decrecimiento,Media
2024-11,M07,TIC y economía digital,-0.7605,5.2,13.0,9.2548,,5.2,True,0.1441,0.7576,0.5405,0.4359,0.4205,S3,Estabilidad,Moderada
2024-12,M07,TIC y economía digital,-0.2094,5.2,13.0,24.8147,,5.2,True,0.2342,0.9293,0.5405,0.4359,0.4995,S3,Estabilidad,Moderada
2025-01,M07,TIC y economía digital,0.6884,5.22,13.0,1.893,,5.22,True,0.3604,0.5657,0.5225,0.4359,0.4555,S3,Estabilidad,Moderada
2025-02,M07,TIC y economía digital,2.0852,5.28,13.0,-9.5746,,5.28,True,0.7207,0.2323,0.5135,0.4359,0.5144,S3,Estabilidad,Moderada
2025-03,M07,TIC y economía digital,1.0538,5.09,13.0,22.9838,,5.09,True,0.4595,0.9091,0.5946,0.4359,0.5954,S3,Estabilidad,Moderada
2025-04,M07,TIC y economía digital,1.402,5.16,13.0,15.0614,,5.16,True,0.5676,0.8687,0.5676,0.4359,0.6231,S2,Crecimiento,Moderada
2025-05,M07,TIC y economía digital,1.2979,5.05,13.0,10.5676,,5.05,True,0.5135,0.7778,0.6036,0.4359,0.586,S3,Estabilidad,Moderada
2025-06,M07,TIC y economía digital,1.8201,4.82,13.0,-25.3055,,4.82,True,0.6937,0.0101,0.6216,0.4359,0.4697,S3,Estabilidad,Moderada
2025-07,M07,TIC y economía digital,1.9352,4.9,13.0,-18.2831,,4.9,True,0.7027,0.0909,0.6126,0.4359,0.4917,S3,Estabilidad,Moderada
2025-08,M07,TIC y economía digital,1.6974,5.1,13.0,-2.6417,,5.1,True,0.6667,0.4242,0.5856,0.4359,0.5552,S3,Estabilidad,Moderada
2025-09,M07,TIC y economía digital,1.7263,5.18,13.0,12.2758,,5.18,True,0.6757,0.8182,0.5586,0.4359,0.6519,S2,Crecimiento,Moderada
2025-10,M07,TIC y economía digital,1.455,5.51,13.0,12.721,,5.51,True,0.5856,0.8283,0.4505,0.4359,0.5968,S3,Estabilidad,Moderada
2025-11,M07,TIC y economía digital,1.2673,5.3,13.0,0.4553,,5.3,True,0.5045,0.5253,0.4955,0.4359,0.4976,S3,Estabilidad,Moderada
2025-12,M07,TIC y economía digital,0.9688,5.1,13.0,-5.9617,,5.1,True,0.4505,0.3535,0.5856,0.4359,0.4511,S3,Estabilidad,Moderada
2026-01,M07,TIC y economía digital,1.5449,5.35,13.0,25.2292,,5.35,True,0.6216,0.9394,0.4865,0.4359,0.6462,S2,Crecimiento,Moderada
2026-02,M07,TIC y economía digital,0.7044,5.29,13.0,27.3401,,5.29,True,0.3694,0.9596,0.5045,0.4359,0.5539,S3,Estabilidad,Moderada
2026-03,M07,TIC y economía digital,0.7044,5.56,13.0,-1.0995,,5.56,False,0.3694,0.4747,0.4414,0.4359,0.4201,S3,Estabilidad,Moderada
2015-01,M08,Financiero y seguros,18.9535,3.82,13.0,,,3.82,True,0.964,,0.8018,0.4359,0.8151,S1,Aceleración,Baja
2015-02,M08,Financiero y seguros,13.5406,4.36,13.0,,,4.36,True,0.9279,,0.7117,0.4359,0.7718,S2,Crecimiento,Moderada
2015-03,M08,Financiero y seguros,11.2128,4.56,13.0,,,4.56,True,0.9009,,0.6667,0.4359,0.7454,S2,Crecimiento,Moderada
2015-04,M08,Financiero y seguros,10.6403,4.64,13.0,,,4.64,True,0.8829,,0.6577,0.4359,0.7334,S2,Crecimiento,Moderada
2015-05,M08,Financiero y seguros,10.3179,4.41,13.0,,,4.41,True,0.8739,,0.6937,0.4359,0.7382,S2,Crecimiento,Moderada
2015-06,M08,Financiero y seguros,9.9149,4.42,13.0,,,4.42,True,0.8559,,0.6847,0.4359,0.7262,S2,Crecimiento,Moderada
2015-07,M08,Financiero y seguros,11.1957,4.46,13.0,,,4.46,True,0.8919,,0.6757,0.4359,0.743,S2,Crecimiento,Moderada
2015-08,M08,Financiero y seguros,10.2092,4.74,13.0,,,4.74,True,0.8649,,0.6306,0.4359,0.7166,S2,Crecimiento,Moderada
2015-09,M08,Financiero y seguros,9.367,5.35,13.0,,,5.35,True,0.8378,,0.4865,0.4359,0.6637,S2,Crecimiento,Moderada
2015-10,M08,Financiero y seguros,9.2196,5.89,13.0,,,5.89,True,0.8288,,0.4144,0.4359,0.6397,S2,Crecimiento,Moderada
2015-11,M08,Financiero y seguros,8.5235,6.39,13.0,,,6.39,True,0.7928,,0.3874,0.4359,0.6133,S2,Crecimiento,Moderada
2015-12,M08,Financiero y seguros,7.9561,6.77,13.0,,,6.77,True,0.7838,,0.3694,0.4359,0.6037,S2,Crecimiento,Moderada
2016-01,M08,Financiero y seguros,-1.5656,7.45,13.0,13.5631,,7.45,True,0.036,0.7374,0.2973,0.4359,0.3236,S4,Decrecimiento,Media
2016-02,M08,Financiero y seguros,2.2598,7.59,6.0,-0.8025,,7.59,True,0.2523,0.3434,0.2883,0.718,0.3521,S4,Decrecimiento,Media
2016-03,M08,Financiero y seguros,2.5095,7.98,6.0,19.1271,,7.98,True,0.2973,0.8687,0.2613,0.718,0.4961,S3,Estabilidad,Moderada
2016-04,M08,Financiero y seguros,1.8514,7.93,6.0,12.7253,,7.93,True,0.2072,0.7172,0.2703,0.718,0.4239,S3,Estabilidad,Moderada
2016-05,M08,Financiero y seguros,2.1241,8.2,6.9677,0.2099,,8.2,True,0.2432,0.3838,0.2342,0.6634,0.3396,S4,Decrecimiento,Media
2016-06,M08,Financiero y seguros,1.9883,8.6,7.0,-0.3916,,8.6,True,0.2252,0.3737,0.2072,0.6543,0.3231,S4,Decrecimiento,Media
2016-07,M08,Financiero y seguros,1.4611,8.97,7.0,-9.1988,,8.97,True,0.1532,0.1919,0.1982,0.6543,0.247,S4,Decrecimiento,Media
2016-08,M08,Financiero y seguros,1.6555,8.1,7.0,6.3938,,8.1,True,0.1802,0.5657,0.2432,0.6543,0.3603,S4,Decrecimiento,Media
2016-09,M08,Financiero y seguros,2.058,7.27,7.0,-3.8893,,7.27,True,0.2342,0.2929,0.3153,0.6543,0.3281,S4,Decrecimiento,Media
2016-10,M08,Financiero y seguros,2.3765,6.48,7.0,13.5334,,6.48,True,0.2703,0.7273,0.3784,0.6543,0.4638,S3,Estabilidad,Moderada
2016-11,M08,Financiero y seguros,2.5042,5.96,7.0,23.1841,,5.96,True,0.2883,0.9192,0.4054,0.6543,0.5243,S3,Estabilidad,Moderada
2016-12,M08,Financiero y seguros,2.9686,5.75,7.0,-13.95,,5.75,True,0.3333,0.0909,0.4324,0.6543,0.3407,S4,Decrecimiento,Media
2017-01,M08,Financiero y seguros,4.084,5.47,7.0,-10.0834,,5.47,True,0.4775,0.1717,0.4595,0.6543,0.424,S3,Estabilidad,Moderada
2017-02,M08,Financiero y seguros,2.2958,5.18,7.0,-16.5809,,5.18,True,0.2613,0.0505,0.5586,0.6543,0.327,S4,Decrecimiento,Media
2017-03,M08,Financiero y seguros,2.5813,4.69,7.0,-11.5111,,4.69,True,0.3063,0.1515,0.6396,0.6543,0.3865,S4,Decrecimiento,Media
2017-04,M08,Financiero y seguros,3.9238,4.66,7.0,1.1237,,4.66,True,0.4685,0.4242,0.6486,0.6543,0.5213,S3,Estabilidad,Moderada
2017-05,M08,Financiero y seguros,4.1483,4.37,7.0,-6.9063,,4.37,True,0.5135,0.2323,0.7027,0.6543,0.5022,S3,Estabilidad,Moderada
2017-06,M08,Financiero y seguros,5.0307,3.99,7.0,-0.7195,,3.99,True,0.6126,0.3636,0.7477,0.6543,0.5836,S3,Estabilidad,Moderada
2017-07,M08,Financiero y seguros,4.3647,3.4,7.0,14.8679,,3.4,True,0.5315,0.798,0.8559,0.6543,0.6814,S2,Crecimiento,Moderada
2017-08,M08,Financiero y seguros,4.5586,3.87,7.0,-16.9781,,3.87,True,0.5766,0.0404,0.7658,0.6543,0.492,S3,Estabilidad,Moderada
2017-09,M08,Financiero y seguros,4.7466,3.97,7.0,-6.4699,,3.97,True,0.5946,0.2424,0.7568,0.6543,0.5479,S3,Estabilidad,Moderada
2017-10,M08,Financiero y seguros,4.9194,4.05,6.871,-19.3397,,4.05,True,0.6036,0.0202,0.7387,0.6725,0.4951,S3,Estabilidad,Moderada
2017-11,M08,Financiero y seguros,5.1339,4.12,5.0,-4.4851,,4.12,True,0.6216,0.2727,0.7207,0.9727,0.6069,S2,Crecimiento,Moderada
2017-12,M08,Financiero y seguros,5.3882,4.09,5.0,1.4155,,4.09,True,0.6396,0.4343,0.7297,0.9727,0.6563,S2,Crecimiento,Moderada
2018-01,M08,Financiero y seguros,1.5519,3.68,5.0,-14.1494,,3.68,True,0.1622,0.0707,0.8378,0.9727,0.396,S4,Decrecimiento,Media
